X,CH1,
Second,Volt,
1.0720000e-02,0.00000e+00,
1.0760000e-02,0.00000e+00,
1.0800000e-02,0.00000e+00,
1.0840000e-02,0.00000e+00,
1.0880000e-02,0.00000e+00,
1.0920000e-02,0.00000e+00,
1.0960000e-02,0.00000e+00,
1.1000000e-02,0.00000e+00,
1.1040000e-02,2.60000e-01,
1.1080000e-02,2.22000e+00,
1.1120000e-02,2.20000e+00,
1.1160000e-02,2.22000e+00,
1.1200001e-02,2.20000e+00,
1.1240000e-02,2.22000e+00,
1.1280000e-02,2.20000e+00,
1.1320001e-02,2.22000e+00,
1.1360000e-02,0.00000e+00,
1.1400000e-02,2.00000e-02,
1.1440000e-02,0.00000e+00,
1.1480000e-02,2.00000e-02,
1.1520000e-02,0.00000e+00,
1.1560000e-02,0.00000e+00,
1.1600000e-02,0.00000e+00,
1.1640000e-02,0.00000e+00,
1.1680000e-02,0.00000e+00,
1.1720000e-02,2.00000e-02,
1.1760000e-02,0.00000e+00,
1.1800000e-02,0.00000e+00,
1.1840000e-02,0.00000e+00,
1.1880000e-02,0.00000e+00,
1.1920000e-02,0.00000e+00,
1.1960000e-02,0.00000e+00,
1.2000000e-02,0.00000e+00,
1.2040000e-02,0.00000e+00,
1.2080000e-02,0.00000e+00,
1.2120000e-02,0.00000e+00,
1.2160000e-02,0.00000e+00,
1.2200000e-02,0.00000e+00,
1.2240000e-02,0.00000e+00,
1.2280000e-02,0.00000e+00,
1.2320000e-02,0.00000e+00,
1.2360000e-02,0.00000e+00,
1.2400000e-02,0.00000e+00,
1.2440000e-02,2.22000e+00,
1.2480000e-02,2.22000e+00,
1.2520000e-02,2.20000e+00,
1.2560001e-02,2.20000e+00,
1.2600000e-02,2.22000e+00,
1.2640000e-02,2.22000e+00,
1.2680001e-02,2.20000e+00,
1.2720000e-02,2.22000e+00,
1.2760000e-02,0.00000e+00,
1.2800001e-02,0.00000e+00,
1.2840000e-02,2.00000e-02,
1.2880000e-02,0.00000e+00,
1.2920001e-02,2.00000e-02,
1.2960000e-02,0.00000e+00,
1.3000000e-02,0.00000e+00,
1.3040001e-02,0.00000e+00,
1.3080000e-02,0.00000e+00,
1.3120000e-02,0.00000e+00,
1.3160001e-02,0.00000e+00,
1.3200000e-02,0.00000e+00,
1.3240000e-02,2.00000e-02,
1.3280001e-02,0.00000e+00,
1.3320000e-02,0.00000e+00,
1.3360000e-02,0.00000e+00,
1.3400001e-02,2.00000e-02,
1.3440000e-02,0.00000e+00,
1.3480000e-02,2.00000e-02,
1.3520001e-02,0.00000e+00,
1.3560001e-02,0.00000e+00,
1.3600000e-02,0.00000e+00,
1.3640000e-02,0.00000e+00,
1.3680001e-02,0.00000e+00,
1.3720000e-02,2.00000e-02,
1.3760000e-02,0.00000e+00,
1.3800001e-02,2.22000e+00,
1.3840000e-02,2.22000e+00,
1.3880000e-02,2.20000e+00,
1.3920001e-02,2.20000e+00,
1.3960000e-02,2.22000e+00,
1.4000000e-02,2.22000e+00,
1.4040001e-02,2.20000e+00,
1.4080000e-02,2.20000e+00,
1.4120000e-02,2.24000e+00,
1.4160001e-02,2.22000e+00,
1.4200000e-02,2.22000e+00,
1.4240000e-02,2.22000e+00,
1.4280001e-02,2.22000e+00,
1.4320000e-02,2.22000e+00,
1.4360000e-02,2.22000e+00,
1.4400001e-02,2.22000e+00,
1.4440000e-02,2.22000e+00,
1.4480000e-02,2.22000e+00,
1.4520001e-02,2.22000e+00,
1.4560000e-02,2.22000e+00,
1.4600000e-02,2.24000e+00,
1.4640001e-02,2.22000e+00,
1.4680000e-02,2.22000e+00,
1.4720000e-02,2.22000e+00,
1.4760001e-02,2.22000e+00,
1.4800000e-02,8.80000e-01,
1.4840000e-02,2.00000e-02,
1.4880001e-02,0.00000e+00,
1.4920000e-02,2.00000e-02,
1.4960000e-02,0.00000e+00,
1.5000001e-02,2.00000e-02,
1.5040001e-02,0.00000e+00,
1.5080000e-02,2.00000e-02,
1.5120001e-02,0.00000e+00,
1.5160001e-02,2.22000e+00,
1.5200000e-02,2.20000e+00,
1.5240001e-02,2.22000e+00,
1.5280001e-02,2.22000e+00,
1.5320000e-02,2.20000e+00,
1.5360001e-02,2.22000e+00,
1.5400001e-02,2.22000e+00,
1.5440000e-02,2.22000e+00,
1.5480001e-02,0.00000e+00,
1.5520001e-02,2.00000e-02,
1.5560000e-02,0.00000e+00,
1.5600001e-02,2.00000e-02,
1.5640000e-02,0.00000e+00,
1.5680000e-02,0.00000e+00,
1.5720000e-02,2.00000e-02,
1.5760001e-02,0.00000e+00,
1.5800001e-02,0.00000e+00,
1.5840001e-02,0.00000e+00,
1.5880000e-02,2.00000e-02,
1.5920000e-02,0.00000e+00,
1.5960000e-02,0.00000e+00,
1.6000001e-02,0.00000e+00,
1.6040001e-02,0.00000e+00,
1.6080001e-02,0.00000e+00,
1.6120000e-02,0.00000e+00,
1.6160000e-02,0.00000e+00,
1.6200000e-02,0.00000e+00,
1.6240001e-02,0.00000e+00,
1.6280001e-02,0.00000e+00,
1.6320001e-02,0.00000e+00,
1.6360000e-02,0.00000e+00,
1.6400000e-02,0.00000e+00,
1.6440000e-02,0.00000e+00,
1.6480001e-02,0.00000e+00,
1.6520001e-02,2.00000e-02,
1.6559999e-02,4.00000e-02,
1.6600000e-02,2.22000e+00,
1.6640000e-02,2.22000e+00,
1.6680000e-02,2.20000e+00,
1.6720001e-02,2.20000e+00,
1.6760001e-02,2.22000e+00,
1.6800001e-02,2.20000e+00,
1.6840000e-02,2.22000e+00,
1.6880000e-02,2.22000e+00,
1.6920000e-02,2.22000e+00,
1.6960001e-02,2.20000e+00,
1.7000001e-02,2.22000e+00,
1.7040001e-02,2.22000e+00,
1.7080000e-02,2.22000e+00,
1.7120000e-02,2.22000e+00,
1.7160000e-02,2.22000e+00,
1.7200001e-02,2.20000e+00,
1.7240001e-02,2.24000e+00,
1.7280001e-02,2.22000e+00,
1.7320000e-02,2.22000e+00,
1.7360000e-02,2.22000e+00,
1.7400000e-02,2.22000e+00,
1.7440001e-02,2.22000e+00,
1.7480001e-02,2.20000e+00,
1.7520001e-02,2.22000e+00,
1.7560000e-02,0.00000e+00,
1.7600000e-02,0.00000e+00,
1.7640000e-02,2.00000e-02,
1.7680001e-02,0.00000e+00,
1.7720001e-02,0.00000e+00,
1.7760001e-02,0.00000e+00,
1.7800000e-02,2.00000e-02,
1.7840000e-02,0.00000e+00,
1.7880000e-02,0.00000e+00,
1.7920000e-02,0.00000e+00,
1.7960001e-02,2.22000e+00,
1.8000001e-02,2.20000e+00,
1.8040000e-02,2.22000e+00,
1.8080000e-02,2.22000e+00,
1.8120000e-02,2.20000e+00,
1.8160000e-02,2.22000e+00,
1.8200001e-02,2.20000e+00,
1.8240001e-02,0.00000e+00,
1.8280001e-02,2.00000e-02,
1.8320000e-02,2.00000e-02,
1.8360000e-02,0.00000e+00,
1.8400000e-02,0.00000e+00,
1.8440001e-02,0.00000e+00,
1.8480001e-02,0.00000e+00,
1.8520001e-02,0.00000e+00,
1.8560000e-02,2.00000e-02,
1.8600000e-02,0.00000e+00,
1.8640000e-02,0.00000e+00,
1.8680001e-02,0.00000e+00,
1.8720001e-02,0.00000e+00,
1.8760001e-02,2.00000e-02,
1.8800000e-02,0.00000e+00,
1.8840000e-02,0.00000e+00,
1.8880000e-02,0.00000e+00,
1.8920001e-02,0.00000e+00,
1.8960001e-02,0.00000e+00,
1.9000001e-02,0.00000e+00,
1.9040000e-02,0.00000e+00,
1.9080000e-02,2.00000e-02,
1.9120000e-02,0.00000e+00,
1.9160001e-02,0.00000e+00,
1.9200001e-02,0.00000e+00,
1.9240001e-02,0.00000e+00,
1.9280000e-02,0.00000e+00,
1.9320000e-02,2.20000e+00,
1.9360000e-02,2.20000e+00,
1.9400001e-02,2.22000e+00,
1.9440001e-02,2.20000e+00,
1.9480001e-02,2.22000e+00,
1.9520000e-02,2.22000e+00,
1.9560000e-02,2.20000e+00,
1.9600000e-02,2.22000e+00,
1.9640001e-02,2.22000e+00,
1.9680001e-02,2.22000e+00,
1.9720001e-02,2.22000e+00,
1.9760001e-02,2.22000e+00,
1.9800000e-02,2.20000e+00,
1.9840000e-02,2.22000e+00,
1.9880001e-02,2.20000e+00,
1.9920001e-02,2.22000e+00,
1.9960001e-02,2.22000e+00,
2.0000001e-02,2.22000e+00,
2.0040000e-02,2.20000e+00,
2.0080000e-02,2.22000e+00,
2.0120000e-02,2.20000e+00,
2.0160001e-02,2.22000e+00,
2.0200001e-02,2.20000e+00,
2.0240001e-02,2.22000e+00,
2.0280000e-02,2.00000e-02,
2.0320000e-02,2.00000e-02,
2.0360000e-02,0.00000e+00,
2.0400001e-02,0.00000e+00,
2.0440001e-02,2.00000e-02,
2.0480001e-02,0.00000e+00,
2.0520000e-02,2.00000e-02,
2.0560000e-02,0.00000e+00,
2.0600000e-02,0.00000e+00,
2.0640001e-02,0.00000e+00,
2.0680001e-02,2.22000e+00,
